DATAFLOW,LAST UPDATE,freq,unit,sex,age,citizen,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,AT,2006,70.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,AT,2007,71.3,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,AT,2008,72.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,AT,2009,70.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,AT,2010,72.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,AT,2011,71.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,AT,2012,73.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,AT,2013,74.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,AT,2014,75.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,AT,2015,75.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,AT,2016,75.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,AT,2017,77.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,AT,2018,76.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,AT,2019,77.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,AT,2020,75.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BE,2006,61.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BE,2007,63.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BE,2008,65.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BE,2009,62.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BE,2010,64.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BE,2011,64.9,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BE,2012,64.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BE,2013,63.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BE,2014,65.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BE,2015,66.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BE,2016,67.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BE,2017,68.1,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BE,2018,69.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BE,2019,70.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BE,2020,70.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BG,2006,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BG,2007,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BG,2008,,bu
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BG,2009,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BG,2010,,bu
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BG,2011,,bu
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BG,2012,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BG,2013,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BG,2014,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BG,2015,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BG,2016,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BG,2017,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BG,2018,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BG,2019,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,BG,2020,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CH,2006,80.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CH,2007,82.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CH,2008,83.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CH,2009,84.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CH,2010,80.0,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CH,2011,82.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CH,2012,82.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CH,2013,82.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CH,2014,83.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CH,2015,83.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CH,2016,83.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CH,2017,83.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CH,2018,84.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CH,2019,85.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CH,2020,84.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CY,2006,80.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CY,2007,79.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CY,2008,83.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CY,2009,81.5,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CY,2010,80.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CY,2011,77.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CY,2012,74.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CY,2013,69.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CY,2014,73.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CY,2015,72.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CY,2016,74.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CY,2017,76.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CY,2018,76.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CY,2019,81.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CY,2020,78.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CZ,2006,78.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CZ,2007,83.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CZ,2008,77.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CZ,2009,77.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CZ,2010,79.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CZ,2011,75.8,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CZ,2012,75.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CZ,2013,77.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CZ,2014,74.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CZ,2015,78.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CZ,2016,84.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CZ,2017,86.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CZ,2018,85.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CZ,2019,86.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,CZ,2020,85.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DE,2006,67.5,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DE,2007,69.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DE,2008,70.5,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DE,2009,70.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DE,2010,70.6,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DE,2011,73.5,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DE,2012,74.4,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DE,2013,74.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DE,2014,75.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DE,2015,76.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DE,2016,78.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DE,2017,78.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DE,2018,79.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DE,2019,80.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DE,2020,78.8,bp
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DK,2006,77.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DK,2007,76.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DK,2008,80.2,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DK,2009,77.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DK,2010,73.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DK,2011,72.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DK,2012,71.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DK,2013,72.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DK,2014,74.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DK,2015,74.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DK,2016,75.4,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DK,2017,76.6,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DK,2018,74.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DK,2019,78.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,DK,2020,79.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EA19,2006,70.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EA19,2007,71.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EA19,2008,71.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EA19,2009,68.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EA19,2010,68.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EA19,2011,69.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EA19,2012,69.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EA19,2013,69.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EA19,2014,69.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EA19,2015,70.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EA19,2016,72.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EA19,2017,73.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EA19,2018,74.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EA19,2019,75.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EA19,2020,72.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EE,2006,70.1,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EE,2007,71.0,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EE,2008,79.0,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EE,2009,69.6,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EE,2010,71.2,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EE,2011,69.8,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EE,2012,63.9,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EE,2013,67.9,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EE,2014,84.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EE,2015,63.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EE,2016,74.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EE,2017,83.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EE,2018,72.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EE,2019,78.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EE,2020,76.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EL,2006,67.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EL,2007,65.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EL,2008,65.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EL,2009,67.1,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EL,2010,68.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EL,2011,65.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EL,2012,56.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EL,2013,52.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EL,2014,55.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EL,2015,58.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EL,2016,54.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EL,2017,56.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EL,2018,53.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EL,2019,50.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EL,2020,50.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,ES,2006,76.2,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,ES,2007,74.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,ES,2008,70.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,ES,2009,64.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,ES,2010,62.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,ES,2011,60.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,ES,2012,58.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,ES,2013,58.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,ES,2014,59.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,ES,2015,63.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,ES,2016,65.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,ES,2017,66.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,ES,2018,68.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,ES,2019,71.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,ES,2020,64.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU27_2020,2006,70.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU27_2020,2007,71.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU27_2020,2008,71.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU27_2020,2009,69.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU27_2020,2010,69.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU27_2020,2011,69.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU27_2020,2012,69.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU27_2020,2013,69.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU27_2020,2014,70.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU27_2020,2015,71.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU27_2020,2016,72.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU27_2020,2017,73.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU27_2020,2018,74.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU27_2020,2019,75.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU27_2020,2020,73.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU28,2006,71.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU28,2007,72.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU28,2008,72.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU28,2009,70.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU28,2010,70.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU28,2011,71.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU28,2012,71.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU28,2013,71.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU28,2014,72.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU28,2015,73.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU28,2016,75.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU28,2017,76.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU28,2018,77.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,EU28,2019,78.0,
